id_contrato,id_cliente,id_produto,id_agencia,contrato_valor,data_key
2714,1190,3,15,147909.58,20240927
2715,21,29,25,1589.63,20250721
2716,2733,34,18,5178.16,20250503
2717,2643,8,7,1399.35,20240827
2718,2831,39,7,13507.0,20250407
2719,2380,19,37,6155.4,20250801
2720,2928,17,75,43631.14,20240117
2721,2893,27,80,35214.13,20250904
2722,2691,2,71,125049.11,20260310
2723,2990,30,12,118734.3,20260202
2724,1500,37,32,6263.18,20250702
2725,1206,5,65,6941.9,20240415
2726,797,13,14,47711.12,20260322
2727,1206,28,52,67938.98,20240816
2728,1671,2,72,92780.34,20240226
2729,483,27,4,859.5,20251017
2730,1268,15,67,42608.9,20240809
2731,2714,24,32,48651.66,20251117
2732,72,19,1,3201.2,20250728
2733,483,37,79,19220.4,20251110
2734,604,23,70,7156.12,20250716
2735,383,25,74,8965.84,20240929
2736,299,14,2,5826.04,20251007
2737,403,10,25,41144.68,20250312
2738,493,18,25,6617.05,20241210
2739,986,20,66,48441.79,20240601
2740,121,11,62,75498.91,20240211
2741,2105,26,50,104.79,20251114
2742,1586,5,11,79883.26,20240429
2743,105,23,9,66073.53,20241208
2744,2656,24,38,8389.37,20250918
2745,1317,25,53,29511.16,20260125
2746,803,29,53,69717.39,20250618
2747,904,18,3,1480.83,20250112
2748,1154,4,58,7169.09,20250905
2749,1687,39,18,3657.5,20260220
2750,378,32,61,879.52,20260328
2751,2316,39,9,13923.26,20240613
2752,2764,5,25,22955.56,20250620
2753,366,21,46,20199.98,20240825
2754,446,6,60,20196.39,20250214
2755,2778,35,78,25385.13,20240617
2756,897,16,66,5034.83,20240425
2757,2237,23,49,16750.4,20250522
2758,305,35,38,1032.9,20250403
2759,2974,38,42,24844.9,20240220
2760,1205,7,56,2971.92,20250209
2761,969,17,14,34886.51,20240224
2762,581,32,66,81151.74,20240420
2763,58,6,63,73637.79,20240317
2764,420,17,67,10956.76,20240705
2765,1394,32,78,3846.58,20250713
2766,949,35,32,50402.39,20250312
2767,2227,21,53,4255.57,20240630
2768,1842,2,64,5738.6,20250809
2769,1756,8,59,11119.67,20251013
2770,2034,10,52,3530.55,20250216
2771,64,1,49,15707.77,20240530
2772,701,12,45,803.78,20251105
2773,1612,24,2,81192.08,20240329
2774,430,26,73,8547.04,20250403
2775,2668,12,10,14783.55,20250619
2776,1630,39,6,38036.73,20250804
2777,2793,17,56,49297.45,20260302
2778,2240,11,17,99164.96,20241022
2779,139,15,70,102253.82,20260328
2780,2936,33,38,19512.68,20250904
2781,1384,40,66,1560.87,20250912
2782,345,22,58,52213.7,20251024
2783,147,29,12,2586.92,20260208
2784,2229,25,62,18511.16,20240828
2785,765,25,79,45445.26,20251103
2786,320,5,60,55737.01,20260309
2787,1575,40,74,9546.05,20250519
2788,631,9,41,10363.21,20260105
2789,157,35,41,11747.68,20250520
2790,763,16,48,512.77,20251020
2791,2718,24,50,10737.02,20240131
2792,2809,3,4,11187.64,20241205
2793,721,22,48,922.81,20250708
2794,1611,26,26,30893.48,20250620
2795,1205,35,32,1829.8,20250918
2796,2360,26,29,3449.28,20260127
2797,423,11,34,45963.66,20250809
2798,765,22,62,56335.19,20241201
2799,1594,39,74,73546.54,20241217
2800,908,15,44,35273.86,20250826
2801,1516,1,65,12354.78,20251203
2802,1513,32,67,11418.7,20250204
2803,1329,3,42,144313.67,20250726
2804,1072,4,25,11822.05,20241021
2805,2767,37,10,52109.58,20240502
2806,1984,6,26,4578.01,20250905
2807,2384,7,5,16743.98,20241207
2808,1616,21,38,67892.21,20240803
2809,829,9,23,33977.94,20241201
2810,1719,34,13,3134.96,20240807
2811,1300,11,80,4014.14,20250403
2812,2856,7,37,114374.94,20240602
2813,727,40,68,7639.41,20241228
2814,1937,39,17,3510.79,20250620
2815,532,15,66,132.96,20250104
2816,1427,9,43,11377.19,20260224
2817,1754,21,75,65682.34,20260305
2818,1843,18,39,6817.18,20260211
2819,1384,18,70,15366.43,20251224
2820,1490,21,79,11260.43,20250308
2821,1248,8,11,3488.85,20240511
2822,558,1,6,19715.03,20240127
2823,1526,38,30,19557.23,20241110
2824,2633,8,42,76884.6,20240514
2825,1328,3,67,9239.87,20240106
2826,2276,7,37,102344.32,20250311
2827,2150,25,76,26327.22,20250616
2828,591,15,55,149363.05,20250517
2829,1807,19,53,136852.94,20260318
2830,1501,11,48,15064.55,20240512
2831,2154,31,23,3928.11,20240312
2832,548,32,9,4057.87,20240418
2833,2643,33,40,1080.89,20240526
2834,34,34,32,32038.53,20250121
2835,836,30,45,5616.61,20240612
2836,1932,6,59,8455.18,20260224
2837,1967,17,47,64019.22,20241224
2838,556,37,5,52080.09,20250510
2839,2093,30,49,17951.05,20240402
2840,1608,40,24,23081.67,20240414
2841,1921,1,59,144845.58,20251022
2842,2938,37,75,45781.75,20260317
2843,1335,3,20,76751.83,20240130
2844,877,11,13,144175.06,20250921
2845,2397,5,39,16088.36,20251104
2846,969,21,47,2810.37,20240527
2847,833,20,35,3967.82,20250707
2848,2641,32,29,2882.05,20260112
2849,1013,37,43,65618.14,20241023
2850,2041,8,24,132506.31,20250814
2851,1798,11,74,98468.96,20250819
2852,228,39,60,38010.63,20240614
2853,461,13,42,18257.94,20260106
2854,2126,14,20,2939.93,20250725
2855,404,15,47,12372.49,20260209
2856,223,12,5,114796.4,20260113
2857,2003,30,67,32572.08,20250721
2858,1796,14,48,8082.82,20250805
2859,2611,4,6,6003.1,20240830
2860,968,6,74,6300.28,20241105
2861,273,11,27,61695.44,20250416
2862,94,37,22,136810.17,20240405
2863,99,23,26,15110.93,20251110
2864,2095,24,79,1458.2,20260122
2865,1703,6,27,73374.08,20250813
2866,472,26,7,10247.37,20250915
2867,849,27,59,14769.23,20240428
2868,572,28,78,9597.78,20251107
2869,1650,29,24,13695.04,20250126
2870,131,22,68,15393.86,20260108
2871,2552,14,5,141212.31,20240721
2872,1558,35,2,9006.37,20250317
2873,1235,7,20,39150.74,20251112
2874,1166,34,72,3465.92,20240402
2875,1381,37,42,101295.29,20240523
2876,1539,36,76,835.63,20241020
2877,1434,5,1,57546.93,20250110
2878,2443,38,64,113037.53,20250805
2879,1859,39,36,11869.08,20240822
2880,2252,24,50,36789.66,20250102
2881,869,17,10,62192.91,20240513
2882,221,24,79,1000.09,20250508
2883,2027,3,22,40948.29,20250724
2884,2945,6,56,100525.22,20250329
2885,1689,5,17,17308.3,20240123
2886,1403,11,1,8434.66,20240419
2887,133,7,16,3535.88,20241019
2888,2034,29,48,9625.92,20250219
2889,2552,9,57,17914.33,20241111
2890,1524,10,23,13702.84,20241222
2891,561,17,60,1331.28,20240418
2892,2274,12,16,553.27,20240215
2893,110,27,71,2716.92,20240731
2894,1132,6,63,591.85,20250212
2895,2230,15,13,36785.4,20240213
2896,2428,16,14,2294.03,20240531
2897,346,17,6,10860.25,20250419
2898,221,15,43,9332.78,20240909
2899,1480,18,63,77658.15,20241021
2900,717,20,26,19962.09,20250214
2901,745,34,46,1244.01,20250321
2902,2442,22,4,75368.09,20250315
2903,1368,23,26,35664.53,20240106
2904,1042,26,56,72335.38,20250326
2905,263,9,61,2039.2,20250822
2906,1651,7,40,1449.18,20240929
2907,278,4,58,9775.73,20240126
2908,510,3,3,9970.25,20250423
2909,2262,29,73,96123.4,20250710
2910,1022,5,41,69326.09,20241118
2911,2494,38,39,8172.27,20250917
2912,2483,32,29,126822.52,20250208
2913,1799,27,49,19899.78,20250827
2914,419,25,13,92350.46,20241026
2915,202,37,35,4717.53,20241020
2916,1321,14,66,1243.16,20240627
2917,2329,40,58,12104.87,20250819
2918,677,9,4,8972.48,20240927
2919,1888,35,22,80744.9,20250611
2920,649,2,34,2235.94,20240226
2921,343,1,79,17067.58,20250712
2922,2395,10,15,86684.18,20250531
2923,2994,33,76,78200.85,20240123
2924,126,5,70,13989.25,20250604
2925,2192,5,16,136241.27,20241107
2926,2138,15,74,143084.41,20241230
2927,1793,35,23,146427.49,20250117
2928,2213,8,61,12366.18,20240922
2929,737,25,73,57319.76,20240405
2930,375,6,21,27466.68,20250216
2931,2419,11,22,13473.86,20251121
2932,2068,12,51,107153.6,20250727
2933,1955,4,35,18893.77,20251117
2934,2923,14,12,71072.16,20240822
2935,1750,15,71,8758.69,20241229
2936,2762,36,72,967.44,20241017
2937,1451,17,59,1733.2,20250121
2938,2745,12,38,16058.35,20251105
2939,2876,40,49,106287.33,20250307
2940,1085,28,4,8655.18,20260107
2941,622,21,2,54914.11,20241115
2942,1581,22,46,11436.25,20240414
2943,1666,23,70,15320.96,20251007
2944,910,24,52,101.68,20250810
2945,2516,25,56,3513.77,20240821
2946,1965,26,68,4926.56,20250208
2947,1741,27,9,98252.52,20240310
2948,463,16,46,27492.48,20240807
2949,838,7,30,103212.61,20240616
2950,2,16,6,81764.35,20250221
2951,387,2,22,61758.28,20250607
2952,1238,17,16,4541.5,20241012
2953,2664,33,25,32656.99,20241121
2954,2324,5,61,4830.4,20260317
2955,268,9,34,4493.22,20260204
2956,2239,35,70,89971.22,20260210
2957,2258,37,35,104089.55,20250417
2958,2118,7,29,38213.82,20250227
2959,2567,17,70,75083.15,20250207
2960,2529,16,75,12521.13,20250705
2961,1804,33,49,110542.31,20250716
2962,1341,17,41,60605.54,20240402
2963,553,12,8,2549.04,20250920
2964,2855,3,45,4973.95,20240909
2965,1731,4,30,444.88,20240321
2966,2275,14,54,89916.27,20260228
2967,2653,7,66,30577.79,20251227
2968,2456,8,63,5568.15,20250116
2969,2688,20,18,6849.06,20250831
2970,1025,10,38,44776.46,20250817
2971,1123,36,79,14980.96,20251129
2972,205,28,34,8911.13,20250224
2973,1273,24,63,6076.63,20260320
2974,2340,20,41,64189.18,20240130
2975,2493,15,17,1042.21,20250602
2976,1058,25,17,4299.48,20250113
2977,2870,17,14,62781.85,20241210
2978,2492,4,2,102241.12,20250910
2979,486,19,38,3625.15,20240710
2980,1852,31,61,77245.92,20260328
2981,1295,25,4,35092.71,20260221
2982,2905,6,48,2041.77,20241014
2983,2185,25,8,12414.0,20240914
2984,62,24,76,91498.66,20250703
2985,2913,36,17,19648.58,20250507
2986,2367,23,57,70596.41,20240626
2987,1828,27,53,111787.26,20241006
2988,1741,28,15,130856.43,20251015
2989,1030,29,62,9010.34,20250625
2990,2853,25,69,4191.66,20241220
2991,2604,31,34,7456.86,20241224
2992,506,15,65,3447.6,20240510
2993,1100,33,55,105559.34,20250105
2994,1169,22,19,59715.4,20250111
2995,457,35,25,68413.25,20240319
2996,1170,40,63,18725.77,20250403
2997,1847,26,27,115347.18,20240327
2998,2628,11,63,3356.04,20251022
2999,2208,11,10,7302.88,20250722
3000,2684,5,78,1832.79,20240113
3001,1045,13,5,14472.43,20240212
3002,941,35,65,9524.33,20260322
3003,1356,20,2,5701.92,20240822
3004,2599,33,9,103082.78,20251217
3005,1174,5,55,77270.41,20250601
3006,1041,6,47,19783.52,20241012
3007,2178,7,69,54045.38,20240224
3008,2469,29,71,3473.33,20250501
3009,2667,21,31,803.61,20251203
3010,1870,33,33,36033.27,20250703
3011,2327,38,68,3703.17,20250929
3012,2829,20,41,11869.76,20260221
3013,1964,13,58,2936.0,20240516
3014,150,39,70,1343.59,20240826
3015,1097,15,27,10946.62,20240628
3016,1842,16,31,53652.31,20250829
3017,619,36,64,2883.26,20240415
3018,2321,18,23,6486.56,20240609
3019,2916,14,22,17405.21,20240220
3020,62,20,23,2861.97,20240429
3021,2139,28,49,2937.02,20251209
3022,2081,39,72,322.02,20240131
3023,46,19,25,3602.84,20240504
3024,1183,24,31,1980.21,20240405
3025,2662,25,11,26702.22,20241122
3026,1977,26,71,10451.53,20240218
3027,1674,38,41,1055.44,20241112
3028,70,26,24,1179.95,20240722
3029,1350,38,49,45036.94,20241012
3030,81,3,56,128431.85,20241205
3031,1598,6,10,19462.66,20251115
3032,1520,32,12,108693.46,20250206
3033,1156,33,58,57805.97,20240818
3034,2516,38,35,1687.26,20250212
3035,2520,35,72,81026.39,20250619
3036,829,36,19,37242.24,20250715
3037,2313,11,50,8480.14,20250804
3038,2163,38,56,79684.73,20240116
3039,2318,39,68,46656.56,20251012
3040,1492,40,76,11942.25,20240315
3041,318,25,3,4021.9,20250409
3042,357,2,46,50777.18,20240123
3043,2139,12,49,130405.12,20251008
3044,2267,37,48,37024.36,20240321
3045,1889,33,41,4709.65,20260313
3046,1192,9,63,2356.8,20250412
3047,306,7,71,6391.35,20240708
3048,2920,9,56,5966.45,20250915
3049,2471,22,66,22066.11,20240524
3050,2897,17,47,1951.74,20240224
3051,2268,19,48,110033.49,20240417
3052,1307,33,17,12668.15,20240216
3053,518,24,64,101545.7,20240524
3054,204,14,52,85526.49,20240119
3055,1680,15,7,4634.17,20241216
3056,1141,31,23,42318.02,20240519
3057,2503,18,1,3281.37,20250727
3058,2671,34,24,2245.43,20250616
3059,1854,19,18,56663.55,20260104
3060,1529,20,9,1913.52,20250709
3061,2628,4,12,12008.22,20250729
3062,2501,22,60,2914.37,20240102
3063,353,28,11,19630.57,20251103
3064,1805,24,73,89520.31,20240820
3065,1894,25,56,1078.09,20240203
3066,19,17,12,6621.25,20240116
3067,2302,19,30,9036.03,20241115
3068,1919,36,74,16050.25,20250618
3069,1412,29,33,132476.59,20250226
3070,474,6,80,114829.44,20260223
3071,829,35,11,13959.74,20250430
3072,290,32,43,137220.55,20260112
3073,2300,26,29,19293.76,20260304
3074,874,24,57,10154.06,20241030
3075,1382,10,54,88122.33,20240904
3076,2236,28,58,1679.27,20241006
3077,2940,20,70,49121.45,20240812
3078,725,15,49,3733.25,20241106
3079,2213,39,43,35441.91,20240521
3080,1134,26,47,7237.23,20250330
3081,328,26,21,100583.7,20241226
3082,40,35,43,93394.24,20260116
3083,2577,2,77,13749.68,20250520
3084,342,30,65,17844.92,20240412
3085,79,5,38,2326.57,20251204
3086,2813,11,4,108657.03,20240225
3087,958,18,11,113221.28,20250114
3088,2732,8,57,79865.82,20240325
3089,1464,4,2,94407.1,20250802
3090,2866,6,41,69494.87,20260216
3091,750,23,76,1752.58,20260106
3092,1392,12,37,77220.09,20250924
3093,410,13,17,114747.54,20250519
3094,1450,38,47,97344.86,20240220
3095,270,15,51,13788.37,20251113
3096,886,1,27,14403.5,20250928
3097,1427,17,5,2811.09,20241011
3098,2506,19,9,75693.07,20250602
3099,2513,15,44,45707.08,20251003
3100,2235,16,48,100157.93,20240627
3101,1481,3,8,64260.79,20240216
3102,2366,22,3,19293.21,20250806
3103,241,23,50,94255.08,20250714
3104,2849,31,65,82075.08,20240215
3105,2936,14,25,83632.2,20240508
3106,2380,24,29,130276.15,20241110
3107,1878,11,43,1038.91,20250517
3108,2593,1,10,1957.94,20240613
3109,1283,29,51,3975.23,20250123
3110,2201,30,75,26440.18,20250415
3111,2346,10,29,9788.31,20251108
3112,286,32,5,1607.8,20240407
3113,2773,33,32,25178.4,20250307
3114,2277,33,33,76827.6,20250707
3115,363,29,29,168.33,20240429
3116,1154,22,59,3119.7,20240107
3117,2280,35,58,11559.32,20250730
3118,360,38,76,103007.97,20240709
3119,191,39,31,6577.85,20250208
3120,35,10,59,13585.21,20240702
3121,319,1,60,1833.24,20240710
3122,5,8,12,10728.64,20240509
3123,2924,1,24,16916.15,20240819
3124,406,39,22,37358.68,20240621
3125,510,32,1,31442.87,20250621
3126,436,33,56,2871.16,20250320
3127,2254,38,41,89618.97,20241206
3128,1927,8,13,117451.21,20251207
3129,2904,9,44,8784.18,20240215
3130,2865,14,9,2445.88,20260222
3131,634,38,62,78431.71,20250915
3132,1359,20,7,65277.94,20241009
3133,689,31,21,19910.86,20240521
3134,876,35,17,7422.95,20250718
3135,243,15,36,762.82,20240608
3136,2683,16,17,58985.69,20241012
3137,1727,24,74,15081.57,20240308
3138,42,1,17,112370.22,20251218
3139,1135,10,29,76451.22,20240221
3140,2040,9,14,739.86,20250325
3141,170,9,65,1927.36,20240717
3142,1668,22,26,36344.65,20240218
3143,1411,39,30,82179.65,20240228
3144,1630,7,79,79399.35,20241230
3145,291,11,77,1198.8,20260225
3146,304,25,78,36178.29,20251203
3147,2385,34,28,103411.47,20240611
3148,1080,28,70,4726.15,20240130
3149,1606,29,73,8958.82,20250131
3150,486,1,65,65109.38,20240726
3151,1510,27,51,6136.49,20250724
3152,1570,32,51,144026.07,20240211
3153,1613,4,39,2140.2,20250608
3154,1044,3,57,6095.32,20260220
3155,2806,13,29,8134.57,20240720
3156,1239,25,22,74188.19,20240109
3157,1579,37,16,44670.46,20240621
3158,1048,38,53,27163.83,20240530
3159,1408,36,42,4606.21,20260126
3160,2782,33,6,81147.23,20240413
3161,2815,40,53,3701.27,20250831
3162,1275,6,77,12969.67,20260111
3163,904,3,44,108750.78,20240926
3164,1154,12,47,4448.07,20260107
3165,922,5,26,6105.39,20240829
3166,318,6,47,97261.1,20240903
3167,1532,18,48,10240.41,20240129
3168,2826,18,64,121187.06,20250203
3169,2404,18,43,12144.92,20250215
3170,1789,31,35,32036.95,20240902
3171,2436,25,9,70265.7,20260115
3172,519,12,44,4568.12,20241014
3173,2858,37,43,6179.15,20250702
3174,2081,14,44,139218.45,20241109
3175,585,24,74,62031.34,20250902
3176,745,16,31,6559.05,20250402
3177,560,17,76,54930.84,20241009
3178,502,19,7,1401.91,20250129
3179,801,19,21,104586.47,20250820
3180,1298,14,8,16423.27,20241104
3181,2695,15,14,93654.26,20240813
3182,2811,32,68,1419.83,20251023
3183,493,23,71,18435.17,20240525
3184,1151,14,47,32009.15,20250724
3185,1774,33,59,88955.8,20240629
3186,2665,32,7,54717.71,20251127
3187,671,2,68,2536.38,20251020
3188,605,28,57,16034.34,20260129
3189,1762,21,53,78885.63,20250814
3190,457,30,8,19623.44,20240104
3191,2869,10,57,111075.04,20251006
3192,1334,3,5,408.12,20250111
3193,2796,33,17,13890.85,20250510
3194,1897,13,16,28189.16,20241123
3195,929,8,28,1016.16,20241104
3196,2844,36,22,88781.26,20251004
3197,1549,23,20,24616.68,20240721
3198,2953,38,24,15623.53,20240629
3199,1009,24,79,114413.07,20250511
3200,2798,40,31,16631.32,20251106
3201,2840,29,30,3795.03,20251017
3202,2472,1,37,44713.53,20250618
3203,2841,15,46,4279.03,20251208
3204,1749,4,45,733.09,20250309
3205,201,30,6,56875.55,20240403
3206,2040,8,65,3624.13,20250913
3207,1562,7,2,67232.37,20240723
3208,409,36,29,2745.54,20250209
3209,750,32,56,55832.82,20251009
3210,1649,21,57,89437.21,20240921
3211,888,10,19,37033.14,20240802
3212,70,39,38,73973.2,20250604
3213,2295,37,20,149627.98,20241220
3214,1659,14,24,18397.87,20241228
3215,865,4,50,149077.36,20241211
3216,2958,16,9,4182.27,20251012
3217,1626,32,36,2704.71,20241005
3218,1989,15,72,16639.63,20240107
3219,2301,1,10,62912.77,20251030
3220,1644,33,37,3896.36,20240627
3221,1940,25,9,49801.02,20260107
3222,1951,22,41,87929.21,20260320
3223,714,5,48,93928.01,20260329
3224,1097,24,73,37108.93,20260107
3225,70,6,74,5619.28,20241005
3226,2421,36,64,9293.95,20240804
3227,1955,9,3,16194.64,20240302
3228,2731,28,80,41934.55,20240611
3229,2711,29,40,2345.32,20260116
3230,998,28,80,75560.06,20250808
3231,2652,3,73,80158.46,20250803
3232,676,31,30,9754.05,20240316
3233,760,33,50,64841.74,20260227
3234,2849,34,69,7445.35,20241213
3235,1722,14,74,81770.06,20250711
3236,376,25,43,20226.15,20250909
3237,2753,38,43,19128.21,20250608
3238,188,38,76,22488.11,20240528
3239,1430,25,35,31397.96,20240125
3240,1164,4,1,8882.57,20250412
3241,1902,20,70,2162.24,20250728
3242,2345,29,40,10180.03,20241031
3243,1580,28,5,36484.22,20240725
3244,95,23,41,131527.12,20240203
3245,2412,18,73,2404.27,20240208
3246,1808,6,73,12520.94,20250420
3247,1558,7,27,3178.39,20251213
3248,1909,12,48,10726.1,20250830
3249,660,14,55,2647.38,20250625
3250,1287,34,80,22607.81,20240321
3251,1374,23,37,68037.2,20260220
3252,1223,17,38,13320.45,20240910
3253,299,20,79,1606.22,20240920
3254,2413,14,78,2038.06,20250909
3255,1130,19,29,4185.54,20240921
3256,1081,16,72,134519.28,20250223
3257,2431,27,17,15957.81,20240218
3258,896,35,67,113983.5,20260110
3259,409,19,14,17233.61,20241003
3260,2339,4,23,119727.06,20260217
3261,178,20,67,4316.06,20260218
3262,2908,24,44,4257.97,20251007
3263,515,23,2,4021.73,20240515
3264,1773,25,9,36910.78,20250803
3265,2321,25,4,14608.92,20240816
3266,437,26,15,17996.16,20241230
3267,1366,23,68,115399.05,20250417
3268,2386,31,1,70908.82,20241204
3269,2350,5,34,75494.04,20240321
3270,1063,26,50,2807.5,20240712
3271,2221,4,27,514.75,20240816
3272,1669,32,18,13463.48,20240714
3273,1270,12,34,103099.06,20240718
3274,77,29,75,4554.29,20240420
3275,2764,26,70,10336.48,20251210
3276,2668,10,73,1457.37,20260321
3277,206,37,12,46390.06,20250819
3278,264,13,5,7134.16,20241019
3279,240,39,69,20587.95,20241122
3280,664,40,36,4741.52,20240616
3281,1837,11,26,8121.45,20240704
3282,2555,1,18,15010.74,20240605
3283,2350,14,27,2882.19,20250214
3284,809,4,60,28336.9,20240812
3285,504,28,59,28803.71,20251209
3286,1793,10,62,4670.79,20240111
3287,1292,7,8,99294.95,20260207
3288,863,8,23,25849.55,20250114
3289,1059,11,31,3700.11,20250723
3290,540,10,70,4034.99,20260103
3291,2382,2,12,7418.34,20260329
3292,2712,19,7,113300.91,20240616
3293,1695,17,70,386.6,20260109
3294,1951,32,42,114854.15,20240414
3295,2461,12,34,73809.6,20250929
3296,2219,16,57,6408.44,20251017
3297,2577,17,65,15878.09,20250425
3298,2453,18,75,18490.9,20241120
3299,2187,19,33,6393.88,20260215
3300,1014,13,58,11145.9,20240530
3301,764,21,11,120024.73,20240319
3302,2175,33,6,78449.48,20240502
3303,2265,40,7,3514.76,20251205
3304,1986,24,5,39081.1,20240220
3305,425,40,80,3031.49,20241226
3306,2451,8,64,110277.84,20240701
3307,2017,17,32,3866.94,20240525
3308,670,28,38,2832.03,20240705
3309,722,21,34,3314.67,20250119
3310,788,1,70,17641.87,20250126
3311,1206,2,40,20176.75,20241023
3312,2084,22,2,12768.65,20250526
3313,43,40,49,56290.37,20240619
3314,2508,21,25,10580.97,20240314
3315,2876,26,55,84588.58,20250930
3316,1297,18,24,40794.58,20250904
3317,1307,11,46,139766.65,20250430
3318,330,23,70,39969.42,20250304
3319,549,39,48,15631.99,20250911
3320,619,8,10,114266.61,20240610
3321,1682,1,20,110963.21,20260226
3322,2724,26,30,6696.05,20260214
3323,2950,27,23,5265.09,20251115
3324,737,4,49,113953.58,20251111
3325,2554,36,44,30141.84,20240922
3326,439,6,69,4293.37,20260111
3327,2190,15,21,6189.52,20250810
3328,725,7,23,66419.15,20240326
3329,2095,8,48,32908.49,20241030
3330,2226,32,52,852.9,20250321
3331,2388,11,42,72022.21,20240416
3332,1596,20,18,92315.36,20240229
