id_transacao,id_contrato,id_cliente,id_agencia,id_produto,transacao_tipo,transacao_valor,data_key
5167,1648,1558,47,8,Pix,5.89,20240629
5168,14512,1253,9,32,Pagamento,14.44,20250303
5169,7886,1814,73,34,Pix,21.85,20250118
5170,3194,1897,16,13,Crédito,5.0,20241117
5171,1392,2073,4,32,Transferência,28.79,20250123
5172,7041,536,61,10,Crédito,17.05,20241010
5173,1128,92,74,25,Crédito,16.4,20250616
5174,10451,951,67,24,Crédito,22.48,20251014
5175,12808,2277,47,16,Débito,7.24,20240301
5176,3179,801,21,19,Transferência,6.24,20241102
5177,11492,2130,60,12,Pix,12.42,20240930
5178,4239,2412,36,11,Pagamento,58.9,20240531
5179,11545,2236,47,25,Transferência,5.0,20250306
5180,2882,221,79,24,Crédito,5.0,20251103
5181,13641,1304,18,1,Pagamento,33.81,20240315
5182,4870,1638,32,30,Pix,11.99,20240403
5183,9495,670,35,15,Pagamento,22.46,20250731
5184,1569,2426,59,33,Crédito,14.24,20240408
5185,9171,2148,77,11,Crédito,6.74,20241213
5186,7373,101,39,14,Crédito,33.27,20250927
5187,8267,281,52,35,Débito,9.91,20240321
5188,2035,866,38,37,Crédito,5.32,20250810
5189,13206,627,70,11,Pix,5.0,20240929
5190,7844,211,32,10,Débito,19.03,20250616
5191,4231,2193,63,7,Débito,5.63,20240217
5192,1006,2569,45,20,Transferência,6.68,20241123
5193,1459,412,78,19,Débito,16.97,20240426
5194,13237,2171,43,7,Pix,41.08,20240929
5195,11098,2933,46,31,Pix,23.01,20240225
5196,5854,514,70,16,Pagamento,5.0,20240518
5197,9506,1640,7,11,Crédito,21.17,20240922
5198,3426,1074,7,22,Transferência,37.97,20241028
5199,13023,2638,25,28,Débito,6.6,20260111
5200,6068,316,80,4,Crédito,20.05,20250428
5201,1554,1438,41,16,Pix,5.48,20250104
5202,6708,1437,70,22,Pix,12.44,20241209
5203,12117,740,56,37,Pagamento,5.0,20240709
5204,10480,2033,79,40,Pagamento,9.86,20240211
5205,2649,304,71,9,Crédito,8.09,20241227
5206,2776,1630,6,39,Pix,5.06,20240320
5207,10318,2877,50,5,Pix,9.15,20250425
5208,12132,2777,34,39,Crédito,49.11,20240628
5209,6182,2066,58,22,Transferência,22.78,20240303
5210,4847,466,24,12,Crédito,69.16,20250619
5211,9054,738,72,36,Transferência,23.26,20251106
5212,5039,629,30,34,Pix,13.45,20260327
5213,8733,2903,62,6,Pix,7.91,20240217
5214,14421,1367,33,36,Pagamento,9.7,20250130
5215,6947,2802,78,32,Pagamento,69.13,20240211
5216,5159,1317,40,29,Transferência,6.19,20240112
5217,10873,2785,49,33,Transferência,6.78,20260302
5218,5930,309,34,20,Pix,12.16,20250203
5219,13467,2803,21,35,Crédito,8.45,20240724
5220,11805,2113,60,28,Pagamento,7.63,20251229
5221,2137,461,54,30,Transferência,11.03,20260101
5222,4709,2883,47,29,Transferência,14.79,20251012
5223,4181,2490,2,28,Transferência,43.35,20241015
5224,1226,2361,35,5,Débito,17.39,20241203
5225,1715,421,7,35,Transferência,167.35,20240908
5226,2431,279,73,5,Transferência,20.28,20240325
5227,11033,2024,56,33,Crédito,5.0,20250518
5228,3975,574,79,18,Pix,5.0,20241212
5229,11200,269,69,30,Crédito,52.09,20240107
5230,214,2713,11,39,Crédito,13.23,20241207
5231,10257,2410,50,17,Débito,5.13,20240913
5232,1462,1975,32,16,Pagamento,6.5,20241213
5233,303,2956,16,23,Pix,27.53,20241230
5234,14383,927,71,23,Pix,18.49,20241114
5235,2830,1501,48,11,Pix,20.49,20241115
5236,11026,2946,2,34,Pix,6.9,20250204
5237,2848,2641,29,32,Débito,5.0,20250212
5238,10490,328,14,35,Pix,5.0,20250918
5239,2894,1132,63,6,Débito,5.0,20240607
5240,451,505,45,25,Pagamento,51.55,20250710
5241,12616,1183,39,16,Pagamento,18.58,20240514
5242,14280,1436,29,40,Pix,7.73,20240907
5243,3590,2826,76,7,Pix,5.0,20240612
5244,8300,1306,29,20,Crédito,9.16,20251124
5245,4214,2190,43,19,Crédito,12.72,20250608
5246,9491,1736,10,11,Transferência,18.33,20240502
5247,7953,1587,11,2,Pix,14.65,20250614
5248,9991,2626,18,3,Transferência,9.94,20240317
5249,6778,57,55,8,Pagamento,15.79,20250819
5250,10877,1534,62,17,Débito,66.45,20250818
5251,6257,2174,53,36,Débito,18.73,20240916
5252,10566,2016,68,5,Transferência,6.65,20251119
5253,14910,1686,63,7,Pix,8.45,20240529
5254,7573,2812,26,13,Transferência,11.16,20240411
5255,11389,1208,22,36,Pix,6.28,20250701
5256,3680,2066,37,36,Transferência,10.18,20240117
5257,11313,903,80,17,Transferência,12.63,20250927
5258,8859,2581,26,19,Pix,18.21,20250916
5259,10703,426,71,23,Débito,6.27,20250203
5260,9142,992,69,22,Débito,8.76,20250427
5261,13571,1624,18,14,Débito,5.0,20260206
5262,10685,1103,57,37,Pagamento,23.07,20260315
5263,3749,1703,54,29,Débito,13.76,20241009
5264,6058,2343,65,13,Crédito,5.0,20240207
5265,2079,1668,23,32,Transferência,9.5,20240519
5266,3364,2187,79,11,Crédito,9.93,20241018
5267,14328,2714,66,31,Pagamento,22.96,20241019
5268,11838,1994,30,38,Crédito,5.0,20241016
5269,7639,487,49,18,Pagamento,40.16,20240506
5270,3684,1104,21,6,Transferência,43.65,20240917
5271,11705,1509,53,6,Transferência,5.0,20250319
5272,3919,510,51,39,Crédito,19.92,20240529
5273,13255,2324,2,37,Crédito,9.05,20250430
5274,9703,959,11,5,Transferência,12.18,20260309
5275,9322,1492,39,27,Pagamento,24.12,20241217
5276,14774,2411,62,14,Crédito,5.51,20240116
5277,308,411,13,31,Crédito,6.34,20250826
5278,6465,2521,20,25,Pagamento,19.01,20250127
5279,7433,73,33,33,Transferência,21.92,20250316
5280,9949,1920,56,30,Pagamento,22.09,20250407
5281,11067,809,78,27,Transferência,14.75,20250601
5282,11497,2960,25,1,Débito,5.0,20240908
5283,3886,2299,71,6,Transferência,11.74,20250913
5284,11919,993,62,13,Transferência,5.89,20250908
5285,9567,368,11,3,Transferência,11.74,20240405
5286,893,2129,64,32,Pagamento,21.07,20260225
5287,3562,2597,4,2,Pix,5.0,20251012
5288,4201,1901,16,12,Pix,8.2,20250104
5289,6317,1695,39,37,Pix,8.27,20241020
5290,5126,516,30,33,Débito,19.33,20240411
5291,1,2990,52,20,Pix,5.33,20240829
5292,989,104,31,38,Pagamento,6.95,20250806
5293,9960,1159,68,2,Crédito,6.12,20240605
5294,1862,1935,57,34,Pix,6.0,20241116
5295,10075,1922,62,32,Pagamento,31.93,20250406
5296,12746,2863,32,18,Débito,7.89,20250211
5297,12673,83,63,33,Crédito,8.72,20250414
5298,2896,2428,14,16,Crédito,11.06,20240308
5299,10308,724,62,8,Pagamento,36.81,20241230
5300,8443,2646,66,3,Pagamento,5.0,20240623
5301,14873,2424,1,33,Transferência,6.51,20241224
5302,5471,1057,36,31,Pagamento,6.32,20240722
5303,13261,2561,74,21,Pagamento,10.17,20240912
5304,4857,277,39,20,Pagamento,11.2,20241001
5305,13141,2111,53,14,Pix,6.26,20251025
5306,11208,1382,80,37,Crédito,35.27,20260309
5307,11837,961,26,37,Débito,40.17,20250926
5308,8719,1300,55,39,Débito,9.46,20240518
5309,8900,1059,15,16,Crédito,12.33,20251213
5310,7791,1741,47,31,Pagamento,5.0,20240127
5311,4171,518,13,33,Transferência,11.37,20250131
5312,12322,1072,53,10,Pagamento,11.11,20260324
5313,4852,993,79,21,Débito,31.81,20240103
5314,9654,2038,50,13,Pagamento,43.8,20241009
5315,912,1280,40,32,Crédito,7.16,20240413
5316,10066,2771,76,26,Crédito,14.09,20241007
5317,4487,401,33,36,Crédito,15.08,20251110
5318,2720,2928,75,17,Débito,18.8,20250215
5319,12541,1703,31,29,Transferência,12.4,20251108
5320,6023,179,64,2,Transferência,5.0,20250103
5321,12622,562,54,38,Crédito,5.0,20250917
5322,2864,2095,79,24,Pagamento,5.0,20250208
5323,11985,295,80,25,Transferência,19.77,20240723
5324,7497,1430,40,27,Débito,22.31,20251121
5325,7715,2069,51,6,Pix,5.0,20240425
5326,11736,2810,41,29,Crédito,11.35,20240104
5327,11841,2197,79,1,Pix,5.0,20241208
5328,8614,322,35,14,Transferência,5.0,20250830
5329,9463,858,17,14,Pix,15.7,20240215
5330,5369,136,34,30,Transferência,9.05,20240308
5331,10897,105,23,17,Crédito,13.5,20241201
5332,7903,1283,62,20,Crédito,21.23,20250714
5333,11821,149,42,27,Débito,5.0,20251208
5334,10678,523,59,33,Transferência,5.47,20250102
5335,13540,195,39,3,Pagamento,27.04,20240901
5336,8019,820,8,4,Transferência,68.93,20251203
5337,1231,2548,12,31,Débito,14.95,20250618
5338,4482,893,19,10,Transferência,5.0,20240515
5339,11849,999,59,13,Pix,7.81,20250212
5340,3948,1604,42,28,Pix,16.02,20240625
5341,11783,2142,9,20,Pix,8.73,20250324
5342,4285,1397,60,5,Pix,5.0,20240919
5343,11360,2904,18,9,Pix,55.48,20250928
5344,5332,2279,17,7,Crédito,7.03,20250311
5345,4838,1483,52,22,Pix,14.8,20260102
5346,622,1938,58,24,Pagamento,9.23,20250111
5347,1270,2142,48,30,Débito,12.88,20250819
5348,8210,140,53,10,Transferência,11.66,20250618
5349,9042,527,27,35,Pix,32.23,20260329
5350,9210,2242,32,10,Pix,11.4,20240727
5351,5441,2680,38,39,Pix,22.3,20250511
5352,14899,1880,69,19,Pagamento,7.99,20250107
5353,6731,1513,80,5,Débito,5.0,20250515
5354,455,988,10,39,Crédito,16.15,20251224
5355,11010,755,31,10,Débito,6.57,20250106
5356,2797,423,34,11,Débito,6.17,20250220
5357,2257,1798,57,17,Transferência,14.27,20240509
5358,14645,949,55,28,Crédito,10.84,20250816
5359,4093,1706,61,18,Crédito,64.77,20241127
5360,392,2435,42,32,Pagamento,5.96,20260323
5361,7208,2713,44,28,Débito,5.14,20260103
5362,11837,961,26,37,Débito,34.61,20240621
5363,8485,2465,72,12,Crédito,14.87,20240907
5364,4681,1378,35,31,Débito,17.54,20240509
5365,6877,1839,75,37,Crédito,14.42,20250629
5366,6674,1523,42,24,Débito,14.21,20240824
5367,14703,981,80,22,Pagamento,11.63,20250228
5368,13749,518,60,39,Débito,14.76,20240610
5369,509,2017,63,12,Débito,10.43,20250917
5370,4745,2412,5,26,Pagamento,13.38,20240618
5371,14709,1987,43,29,Crédito,5.0,20240628
5372,1709,1569,3,29,Crédito,25.74,20240510
5373,11466,2338,35,26,Transferência,5.0,20241211
5374,10934,2145,25,14,Pagamento,17.08,20240422
5375,9218,1571,68,4,Pix,11.48,20240516
5376,1794,2699,42,9,Débito,5.0,20260320
5377,998,2779,74,8,Pagamento,6.46,20250815
5378,276,2485,41,36,Pagamento,20.61,20250113
5379,11172,609,55,9,Crédito,9.92,20240115
5380,5298,2244,51,13,Crédito,13.63,20240825
5381,4364,2448,64,27,Pix,15.27,20260117
5382,10074,1882,70,10,Débito,5.0,20251115
5383,1995,2738,32,30,Pix,5.0,20241021
5384,7954,2416,15,21,Pagamento,5.0,20240307
5385,9599,333,13,39,Débito,17.25,20240621
5386,11457,2341,30,33,Transferência,5.8,20240929
5387,13113,438,77,35,Transferência,9.31,20240324
5388,2825,1328,67,3,Crédito,12.98,20240625
5389,3036,829,19,36,Débito,21.99,20240411
5390,8295,2762,13,37,Pix,6.15,20250304
5391,11259,2172,55,19,Transferência,12.56,20251114
5392,7373,101,39,14,Débito,12.54,20240731
5393,11501,1191,51,20,Pagamento,15.43,20241009
5394,3031,1598,10,6,Pagamento,21.07,20240714
5395,12929,2912,8,9,Crédito,5.0,20250615
5396,6809,1897,77,17,Débito,7.79,20240901
5397,13470,1158,20,30,Pagamento,5.06,20260311
5398,14784,342,56,33,Pagamento,5.0,20250428
5399,14586,2171,19,11,Débito,5.42,20250328
5400,4958,1320,5,38,Pix,15.53,20260105
5401,10063,2754,7,23,Crédito,12.48,20250623
5402,2578,478,64,31,Transferência,18.57,20260323
5403,5904,675,14,9,Transferência,10.62,20240408
5404,11496,1602,80,8,Crédito,5.0,20240308
5405,4166,2174,56,1,Débito,5.0,20250615
5406,4836,1057,40,36,Débito,10.06,20250612
5407,11396,788,25,36,Pagamento,8.74,20241028
5408,5112,28,69,32,Transferência,7.06,20241129
5409,6011,2085,51,24,Débito,5.22,20240324
5410,6299,440,37,27,Pagamento,18.66,20250629
5411,13868,962,72,28,Crédito,26.53,20240229
5412,3755,2892,35,35,Pagamento,30.37,20240223
5413,2557,18,29,3,Pagamento,20.37,20251004
5414,8534,2914,45,9,Crédito,7.41,20260321
5415,14285,661,67,22,Pagamento,16.82,20240131
5416,1392,2073,4,32,Pix,6.81,20241128
5417,13074,1761,45,1,Crédito,30.47,20260114
5418,9424,2214,64,14,Crédito,5.0,20240817
5419,114,1656,70,1,Crédito,5.0,20240830
5420,9176,1636,74,2,Crédito,17.84,20240313
5421,12362,1605,45,2,Transferência,13.24,20241028
5422,14206,2571,23,6,Transferência,23.75,20250307
5423,803,2626,67,7,Pix,24.82,20260206
5424,13301,2563,70,21,Pix,10.54,20260113
5425,5942,1062,17,19,Débito,10.32,20241109
5426,14905,1145,60,5,Transferência,19.32,20241002
5427,1318,2181,51,1,Pagamento,5.0,20241008
5428,2741,2105,50,26,Transferência,5.0,20250930
5429,14501,1446,43,30,Débito,5.79,20240415
5430,6968,2733,66,8,Débito,7.35,20240427
5431,6901,371,12,34,Crédito,121.55,20240626
5432,1645,1645,44,21,Débito,5.0,20251218
5433,7545,1440,64,25,Débito,16.15,20241012
5434,11935,1987,67,19,Transferência,25.16,20250502
5435,10946,2074,2,5,Transferência,5.0,20250602
5436,2232,812,55,32,Pagamento,6.8,20260126
5437,5129,255,21,10,Crédito,11.51,20250907
5438,7849,147,72,27,Pix,15.84,20250817
5439,3721,551,60,1,Pagamento,11.72,20241007
5440,3877,2233,28,1,Débito,5.0,20250126
5441,8976,1942,50,16,Débito,5.0,20241102
5442,1310,2896,26,1,Pagamento,19.54,20240903
5443,3487,2257,80,4,Pix,5.0,20250522
5444,2697,1368,34,32,Crédito,5.0,20240731
5445,4496,2895,2,16,Transferência,8.62,20260120
5446,8802,643,33,17,Débito,16.82,20240628
5447,9428,1681,16,33,Débito,51.41,20250529
5448,6765,989,55,5,Pagamento,18.35,20250101
5449,5359,2433,56,39,Pagamento,5.0,20250812
5450,9544,1887,34,32,Pix,5.0,20240629
5451,12640,2662,10,40,Transferência,5.58,20240622
5452,4090,1658,43,6,Pix,20.54,20251030
5453,747,1931,47,22,Pix,8.54,20240330
5454,13110,803,35,24,Pix,29.91,20240603
5455,7664,2557,16,1,Transferência,5.0,20260220
5456,5103,172,5,10,Crédito,14.92,20251027
5457,11243,1410,26,37,Transferência,48.74,20251119
5458,18,2537,75,18,Débito,23.24,20250530
5459,8264,418,31,23,Transferência,26.75,20251210
5460,6334,209,27,14,Pix,5.0,20250406
5461,7764,278,8,36,Débito,7.88,20240621
5462,5739,1533,59,7,Pix,25.08,20250205
5463,10444,2087,26,20,Pagamento,10.14,20240418
5464,5770,148,26,40,Transferência,8.49,20260327
5465,1539,24,15,13,Débito,21.4,20240923
5466,10132,2625,17,9,Débito,6.5,20240616
5467,10092,1930,6,25,Pix,26.38,20260215
5468,10290,470,62,38,Transferência,5.2,20241213
5469,14547,2820,60,30,Pagamento,5.0,20250310
5470,12658,2576,59,25,Débito,16.26,20240323
5471,3851,2211,3,11,Crédito,5.55,20250528
5472,11809,2951,54,15,Crédito,7.43,20250902
5473,1960,2235,48,3,Crédito,18.04,20240526
5474,4421,1419,11,40,Débito,31.94,20251206
5475,8617,1692,70,9,Crédito,6.67,20241201
5476,9500,264,75,20,Débito,20.13,20260330
5477,7813,2736,12,30,Pix,5.0,20250827
5478,9932,2643,51,12,Pagamento,9.37,20240726
5479,11640,701,68,40,Transferência,17.13,20241029
5480,10804,87,66,4,Crédito,17.95,20241201
5481,4651,1957,43,23,Pix,8.97,20240617
5482,7489,2954,14,38,Transferência,5.0,20240129
5483,3589,55,61,29,Pix,8.17,20250925
5484,13645,1814,31,5,Crédito,7.84,20251128
5485,10867,2320,69,32,Crédito,8.89,20241023
5486,12220,1350,70,20,Pix,12.86,20260126
5487,6892,384,21,12,Pagamento,8.83,20250309
5488,3895,1734,68,15,Débito,5.0,20250204
5489,10234,1621,14,5,Crédito,12.3,20251220
5490,7711,1439,80,7,Crédito,5.0,20240427
5491,13521,526,32,1,Débito,5.0,20241107
5492,14166,1721,8,6,Pix,9.55,20241012
5493,2998,2628,63,11,Pix,11.63,20250829
5494,1175,2458,37,15,Débito,46.64,20250326
5495,10218,1497,21,5,Crédito,47.04,20250824
5496,11813,1102,10,17,Pagamento,15.38,20260313
5497,218,2157,44,18,Débito,6.49,20260222
5498,6910,919,45,39,Pix,6.02,20260103
5499,4634,2978,49,36,Débito,49.3,20250320
5500,3286,1793,62,10,Transferência,82.74,20240219
5501,10358,1714,67,36,Transferência,7.45,20251020
5502,1675,212,55,37,Transferência,12.33,20240720
5503,6919,2159,2,39,Crédito,14.65,20251119
5504,11885,2824,42,29,Débito,24.1,20260311
5505,5222,150,43,22,Pix,10.9,20260306
5506,5328,1889,41,19,Transferência,8.26,20240730
5507,4488,1596,7,8,Transferência,20.13,20251117
5508,4536,2502,74,28,Transferência,5.01,20240819
5509,1991,1887,19,31,Crédito,11.11,20250515
5510,12376,1430,66,37,Débito,23.69,20240626
5511,14082,2353,59,28,Débito,12.72,20250717
5512,7722,1068,55,2,Transferência,14.52,20240109
5513,14077,1760,66,14,Pix,23.51,20240626
5514,316,2656,24,36,Crédito,13.98,20251008
5515,8143,31,21,18,Pix,45.72,20250617
5516,2061,1574,30,21,Débito,9.25,20241206
5517,9083,429,44,2,Pix,7.26,20260222
5518,14539,2058,14,1,Débito,5.0,20250527
5519,655,2514,6,16,Pagamento,8.86,20250322
5520,7726,706,14,22,Débito,20.81,20240521
5521,2816,1427,43,9,Pix,18.7,20240827
5522,14321,2091,9,1,Transferência,5.65,20240117
5523,12379,905,20,34,Transferência,35.1,20250609
5524,3846,2085,45,6,Pix,5.19,20241109
5525,3977,1884,56,35,Débito,25.22,20260113
5526,13133,523,7,14,Crédito,29.81,20250313
5527,12555,1721,79,35,Pagamento,10.94,20240809
5528,13114,2744,40,7,Crédito,34.32,20240811
5529,2624,2304,10,24,Transferência,26.35,20260306
5530,8568,1054,43,38,Transferência,5.0,20251208
5531,14209,2270,21,10,Pix,5.0,20240414
5532,9727,922,12,7,Crédito,21.09,20250623
5533,4120,883,62,27,Crédito,5.31,20250720
5534,9251,182,63,37,Crédito,39.33,20250409
5535,2374,2985,13,11,Pix,13.48,20250713
5536,3952,1642,13,32,Transferência,7.59,20240306
5537,9375,17,36,38,Pix,5.68,20251005
5538,10002,774,2,15,Crédito,16.37,20260111
5539,11147,53,32,4,Crédito,13.68,20250130
5540,7193,1304,18,30,Pagamento,5.0,20250423
5541,13533,371,44,40,Débito,92.34,20250829
5542,12789,725,75,29,Pix,12.07,20250430
5543,709,2780,54,34,Débito,5.0,20240213
5544,14917,731,49,37,Crédito,17.21,20240930
5545,2428,1309,28,31,Débito,11.59,20260202
5546,11546,1824,21,26,Débito,15.24,20240518
5547,7858,2420,21,9,Crédito,30.19,20241008
5548,12753,2175,11,33,Transferência,10.25,20241217
5549,10885,1302,7,35,Pix,12.82,20241111
5550,11704,2143,7,24,Transferência,7.49,20240307
5551,13052,2808,1,26,Transferência,19.9,20251101
5552,190,904,8,39,Transferência,5.0,20250128
5553,14084,2530,6,4,Pagamento,5.0,20240531
5554,8040,1467,39,26,Pix,14.3,20250113
5555,11425,707,29,18,Transferência,8.04,20250626
5556,10234,1621,14,5,Pix,11.81,20240905
5557,13816,1661,54,7,Pix,15.59,20241117
5558,886,661,77,40,Crédito,10.21,20241108
5559,4002,2736,12,22,Crédito,5.0,20240522
5560,8680,2003,24,28,Pix,6.21,20240807
5561,4474,866,75,38,Débito,22.09,20250906
5562,7903,1283,62,20,Transferência,13.52,20260313
5563,10016,584,67,28,Transferência,5.67,20240304
5564,328,1810,27,8,Pagamento,6.55,20250207
5565,3863,2268,44,4,Pagamento,8.34,20260318
5566,8035,27,21,35,Pagamento,36.94,20241126
5567,12011,1788,5,30,Pagamento,5.0,20240310
5568,13515,1971,71,35,Crédito,5.0,20260329
5569,3841,924,1,5,Pix,24.9,20260226
5570,6310,2156,47,35,Pagamento,5.0,20260109
5571,3871,2880,1,25,Transferência,21.79,20250408
5572,147,674,62,27,Crédito,12.71,20250808
5573,2977,2870,14,17,Transferência,9.88,20240220
5574,13754,528,60,30,Transferência,5.0,20250109
5575,2466,616,79,25,Crédito,21.02,20250701
5576,11305,2055,29,16,Transferência,15.08,20240408
5577,13925,2777,4,34,Crédito,15.75,20240422
5578,14764,430,53,13,Débito,5.79,20240921
5579,4942,2595,2,22,Crédito,7.27,20240512
5580,12669,2716,7,15,Pagamento,6.13,20250112
5581,5723,1859,26,39,Pix,8.91,20241107
5582,1698,2552,50,18,Pix,17.53,20260225
5583,4700,417,76,20,Pix,41.59,20250530
5584,7074,74,77,11,Pix,24.72,20241126
5585,4843,1180,49,26,Crédito,7.45,20251001
5586,5917,1901,65,39,Crédito,5.0,20250124
5587,6288,1989,64,27,Pagamento,7.21,20240802
5588,1493,2202,3,13,Pagamento,34.25,20240212
5589,3816,201,78,17,Pagamento,11.76,20251207
5590,9531,253,56,22,Débito,5.0,20250524
5591,2330,2454,37,10,Pix,17.16,20240612
5592,9847,769,70,7,Transferência,26.45,20250118
5593,3987,370,20,33,Transferência,14.16,20251101
5594,13034,1908,6,5,Transferência,7.63,20240909
5595,3690,312,62,7,Transferência,12.26,20260218
5596,4330,575,67,28,Pagamento,5.0,20240713
5597,3230,998,80,28,Transferência,9.97,20240416
5598,6043,1401,76,9,Pagamento,9.15,20240510
5599,3648,534,24,14,Pix,25.11,20240102
5600,6778,57,55,8,Débito,5.0,20241129
5601,726,980,12,11,Débito,15.52,20240712
5602,14912,1624,78,7,Transferência,23.38,20250327
5603,2604,1694,27,4,Crédito,5.0,20250311
5604,6761,527,50,21,Pix,7.14,20240823
5605,12427,949,45,16,Pagamento,30.42,20250416
5606,9466,359,13,24,Pix,5.0,20260311
5607,14930,700,34,10,Pix,16.54,20240526
5608,3895,1734,68,15,Débito,22.95,20251228
5609,13696,2653,47,23,Débito,15.67,20251016
5610,2815,532,66,15,Débito,6.01,20260301
5611,8814,961,24,14,Débito,27.41,20260209
5612,7275,2477,54,35,Pagamento,12.75,20250530
5613,11499,262,59,1,Pagamento,5.0,20250506
5614,12727,328,69,11,Pix,16.0,20250125
5615,8028,280,51,28,Pix,45.41,20250216
5616,11165,119,65,5,Pagamento,16.93,20240308
5617,4403,586,54,9,Débito,25.45,20240407
5618,14600,2166,78,23,Transferência,19.8,20240506
5619,7060,1430,11,20,Pix,5.16,20250916
5620,10851,860,56,17,Crédito,27.94,20251130
5621,6630,1919,51,12,Crédito,5.0,20240701
5622,11939,815,43,19,Crédito,5.48,20250718
5623,7349,1918,79,7,Transferência,5.0,20240924
5624,8581,2859,54,25,Pix,5.0,20250306
5625,2107,1340,37,32,Transferência,6.97,20240609
5626,12716,1373,50,9,Pix,5.0,20241201
5627,13582,138,76,11,Pix,18.55,20250724
5628,3609,2855,12,10,Pix,11.21,20241207
5629,532,848,38,12,Débito,21.6,20250319
5630,1118,1242,63,11,Pix,90.1,20250701
5631,8661,1752,74,25,Transferência,10.45,20250524
5632,14526,1485,18,4,Transferência,5.77,20250524
5633,8385,673,21,27,Transferência,18.31,20241108
5634,11013,11,68,12,Débito,11.59,20240122
5635,1437,604,78,37,Pix,41.35,20250720
5636,9577,539,15,16,Pix,6.25,20251109
5637,5434,2909,73,5,Débito,8.53,20251106
5638,12953,1364,6,2,Débito,9.26,20250717
5639,10724,2221,54,31,Crédito,5.0,20250831
5640,3517,241,68,33,Crédito,10.72,20240703
5641,3477,2420,9,34,Pix,14.16,20240504
